ID,Platform,ReleaseYear,Genre,Company,RevenueNA,RevenueEU,RevenueJapan,RevenueOther
4378,GBA,2004.0,Racing,Company29,0.32,0.12,0.0,0.01
6449,X360,2007.0,Strategy,Company22,0.21,0.02,0.0,0.02
16236,PC,2006.0,Role-Playing,Company5,0.01,0.0,0.0,0.0
15625,GBA,2001.0,Puzzle,Company232,0.01,0.0,0.0,0.0
9298,Wii,2008.0,Simulation,Company35,0.11,0.02,0.0,0.01
14127,PC,2001.0,Sports,Company22,0.0,0.03,0.0,0.01
11170,GC,2005.0,Fighting,Company9,0.0,0.0,0.08,0.0
14401,PS2,2002.0,Puzzle,Company189,0.02,0.01,0.0,0.0
15641,PSP,2009.0,Role-Playing,Company201,0.0,0.0,0.02,0.0
3471,PS2,2000.0,Shooter,Company53,0.28,0.22,0.0,0.07
3801,DS,2010.0,Simulation,Company8,0.5,0.0,0.0,0.03
1766,PS3,2007.0,Action,Company22,0.57,0.33,0.09,0.16
4923,Wii,2011.0,Adventure,Company1,0.19,0.17,0.0,0.03
1500,PSP,,Action,Company20,0.57,0.46,0.0,0.28
6410,DS,2010.0,Adventure,Company29,0.19,0.05,0.0,0.02
4587,3DS,2013.0,Role-Playing,Company71,0.22,0.13,0.04,0.04
8195,XB,2008.0,Sports,Company8,0.13,0.04,0.0,0.01
14019,PS2,2009.0,Adventure,Company279,0.0,0.0,0.04,0.0
12595,GC,2002.0,Sports,Company5,0.05,0.01,0.0,0.0
4433,PS,1996.0,Sports,Company26,0.0,0.0,0.41,0.03
6846,Wii,2010.0,Adventure,Company29,0.16,0.06,0.0,0.02
13658,PSP,2006.0,Racing,Company26,0.04,0.0,0.0,0.0
14164,PC,2001.0,Strategy,Company2,0.0,0.03,0.0,0.01
1309,PS,1998.0,Fighting,Company14,0.81,0.55,0.0,0.1
7750,X360,2008.0,Shooter,Company22,0.08,0.09,0.0,0.02
14111,PS3,2010.0,Misc,Company54,0.0,0.0,0.03,0.0
15640,XB,2003.0,Shooter,Company104,0.01,0.0,0.0,0.0
9354,PSP,2012.0,Role-Playing,Company15,0.0,0.0,0.13,0.0
13286,GC,2003.0,Role-Playing,Company29,0.04,0.01,0.0,0.0
1589,NES,1988.0,Role-Playing,Company26,0.0,0.0,1.25,0.0
11178,PS,2000.0,Sports,Company15,0.0,0.0,0.08,0.01
9975,DS,2008.0,Action,Company197,0.0,0.0,0.12,0.0
4964,XB,2005.0,Shooter,Company6,0.29,0.08,0.0,0.01
7894,PS4,2016.0,Action,Company4,0.0,0.16,0.0,0.03
14828,PC,2007.0,Strategy,Company2,0.0,0.02,0.0,0.01
5468,GC,2003.0,Fighting,Company29,0.26,0.07,0.0,0.01
8335,X360,2009.0,Action,Company286,0.14,0.02,0.0,0.01
13308,PC,2007.0,Simulation,Company6,0.0,0.04,0.0,0.01
5759,N64,1999.0,Sports,Company3,0.25,0.06,0.0,0.0
6624,PS2,2000.0,Sports,Company3,0.12,0.1,0.0,0.03
12922,PC,2009.0,Role-Playing,Company233,0.0,0.04,0.0,0.01
9991,PS4,2015.0,Role-Playing,Company26,0.0,0.1,0.0,0.02
11807,DS,2007.0,Adventure,Company6,0.05,0.01,0.0,0.01
7672,DS,2009.0,Simulation,Company8,0.18,0.0,0.0,0.01
6197,GC,,Action,Company33,0.22,0.06,0.0,0.01
12502,PS,1996.0,Sports,Company40,0.03,0.02,0.0,0.0
9725,PS2,2007.0,Puzzle,Company59,0.06,0.05,0.0,0.02
4337,X360,2011.0,Sports,Company3,0.4,0.03,0.0,0.03
6280,DS,2005.0,Racing,Company8,0.24,0.01,0.0,0.02
11134,PS3,2011.0,Adventure,Company174,0.07,0.01,0.0,0.01
3726,PS2,2002.0,Role-Playing,Company25,0.0,0.0,0.54,0.0
3319,GBA,2005.0,Role-Playing,Company1,0.27,0.1,0.22,0.01
8981,DS,2004.0,Sports,Company8,0.13,0.0,0.0,0.01
10503,PS2,2003.0,Fighting,Company12,0.05,0.04,0.0,0.01
4503,XB,2001.0,Sports,Company8,0.32,0.09,0.0,0.02
9066,Wii,2007.0,Fighting,Company6,0.07,0.0,0.06,0.01
11854,DS,2007.0,Sports,Company11,0.07,0.0,0.0,0.01
3919,X360,2006.0,Fighting,Company29,0.44,0.03,0.0,0.04
193,X360,2010.0,Role-Playing,Company2,3.59,1.11,0.05,0.38
6112,PS,1997.0,Racing,Company225,0.16,0.11,0.0,0.02
12764,PC,2010.0,Racing,Company36,0.0,0.05,0.0,0.01
4486,DS,2010.0,Simulation,Company15,0.0,0.0,0.44,0.0
11261,DS,2009.0,Adventure,Company49,0.0,0.0,0.08,0.0
4904,GBA,2002.0,Role-Playing,Company1,0.0,0.0,0.39,0.0
7988,X360,2007.0,Shooter,Company6,0.14,0.02,0.0,0.01
4014,X360,2014.0,Action,Company7,0.25,0.2,0.01,0.04
2153,PS3,2012.0,Action,Company4,0.5,0.28,0.04,0.14
13553,PC,2011.0,Action,Company276,0.01,0.02,0.0,0.01
8220,DS,2009.0,Adventure,Company6,0.07,0.09,0.0,0.02
14817,GBA,2006.0,Sports,Company8,0.02,0.01,0.0,0.0
2745,X360,2012.0,Action,Company5,0.43,0.26,0.0,0.06
15824,PC,2008.0,Strategy,Company235,0.01,0.0,0.0,0.0
8405,PSP,2005.0,Racing,Company4,0.14,0.01,0.0,0.02
620,PS2,2002.0,Fighting,Company40,1.81,0.52,0.0,0.15
8147,PS,2000.0,Misc,Company53,0.1,0.07,0.0,0.01
10320,3DS,2015.0,Puzzle,Company1,0.0,0.0,0.11,0.0
13086,X360,2009.0,Misc,Company2,0.0,0.04,0.0,0.01
15778,X360,2011.0,Adventure,Company357,0.0,0.0,0.02,0.0
7498,Wii,2010.0,Strategy,Company6,0.15,0.04,0.0,0.02
13882,Wii,2009.0,Racing,Company75,0.04,0.0,0.0,0.0
7722,PC,,Racing,Company11,0.05,0.11,0.0,0.03
7846,PS3,2009.0,Racing,Company29,0.14,0.03,0.0,0.02
5282,PS3,2009.0,Action,Company22,0.14,0.16,0.0,0.06
1671,GC,2004.0,Strategy,Company1,0.48,0.13,0.56,0.03
2183,PS,1996.0,Role-Playing,Company4,0.26,0.17,0.46,0.06
4914,DS,2008.0,Misc,Company29,0.36,0.0,0.0,0.03
3818,XOne,2014.0,Misc,Company6,0.35,0.13,0.0,0.05
2976,Wii,2009.0,Action,Company5,0.6,0.03,0.0,0.05
1198,PS2,2002.0,Racing,Company11,0.76,0.59,0.0,0.2
16593,PSP,2007.0,Role-Playing,Company254,0.0,0.0,0.01,0.0
7339,PS2,2008.0,Racing,Company20,0.1,0.08,0.0,0.03
3680,PS,1995.0,Fighting,Company4,0.29,0.2,0.02,0.04
7302,X360,2006.0,Simulation,Company6,0.19,0.01,0.0,0.02
4547,PSP,2006.0,Role-Playing,Company6,0.17,0.01,0.23,0.02
3132,DS,2008.0,Misc,Company26,0.0,0.0,0.65,0.0
7528,DC,2000.0,Role-Playing,Company9,0.0,0.0,0.2,0.0
9576,Wii,2011.0,Action,Company13,0.0,0.0,0.13,0.0
767,PC,1992.0,Simulation,Company47,1.2,0.84,0.0,0.1
8133,GBA,2005.0,Misc,Company87,0.13,0.05,0.0,0.0
6460,PS,1996.0,Role-Playing,Company228,0.08,0.06,0.11,0.02
2680,PSP,2005.0,Action,Company4,0.71,0.0,0.0,0.06
2044,X360,2008.0,Action,Company6,0.54,0.35,0.02,0.1
5634,GB,1995.0,Puzzle,Company1,0.0,0.0,0.32,0.0
15600,DS,2007.0,Sports,Company293,0.02,0.0,0.0,0.0
6394,DS,2008.0,Puzzle,Company35,0.24,0.0,0.0,0.02
11523,3DS,2012.0,Action,Company246,0.0,0.0,0.08,0.0
11450,GC,2002.0,Misc,Company3,0.06,0.02,0.0,0.0
9868,X360,2010.0,Sports,Company11,0.11,0.0,0.0,0.01
611,Wii,2007.0,Misc,Company40,1.5,0.78,0.0,0.24
13766,PSP,2011.0,Adventure,Company279,0.0,0.0,0.04,0.0
3921,PS3,2010.0,Strategy,Company6,0.18,0.22,0.02,0.09
1472,PS4,2013.0,Sports,Company3,0.89,0.31,0.01,0.12
10565,PSP,2009.0,Adventure,Company279,0.0,0.0,0.1,0.0
11130,DS,2008.0,Role-Playing,Company321,0.06,0.0,0.02,0.0
12613,PS2,2001.0,Shooter,Company78,0.03,0.02,0.0,0.01
7628,XB,2003.0,Racing,Company7,0.15,0.04,0.0,0.01
4853,X360,2009.0,Fighting,Company29,0.2,0.16,0.0,0.04
6316,X360,,Shooter,Company5,0.24,0.01,0.0,0.02
8333,Wii,2008.0,Puzzle,Company235,0.16,0.0,0.0,0.01
2344,PS4,2016.0,Sports,Company8,0.28,0.47,0.0,0.14
2248,X360,2006.0,Role-Playing,Company2,0.3,0.33,0.21,0.08
4084,X360,2007.0,Misc,Company2,0.43,0.02,0.0,0.04
14856,DS,2008.0,Action,Company130,0.0,0.0,0.03,0.0
14673,PC,2006.0,Strategy,Company42,0.0,0.02,0.0,0.0
158,N64,1999.0,Fighting,Company1,2.95,0.6,1.97,0.04
6835,PS2,2005.0,Misc,Company9,0.12,0.09,0.0,0.03
15208,PC,2008.0,Sports,Company8,0.0,0.02,0.0,0.0
7336,Wii,2008.0,Sports,Company11,0.2,0.0,0.0,0.02
5145,PS2,2006.0,Sports,Company8,0.17,0.13,0.02,0.04
16566,GBA,2002.0,Fighting,Company40,0.01,0.0,0.0,0.0
9152,PSP,2007.0,Role-Playing,Company132,0.0,0.0,0.13,0.0
50,3DS,2014.0,Role-Playing,Company1,4.23,3.37,3.08,0.65
12709,PS3,2011.0,Racing,Company374,0.05,0.0,0.0,0.01
11936,DS,2008.0,Racing,Company154,0.07,0.0,0.0,0.01
1534,GBA,2003.0,Platform,Company73,0.93,0.34,0.0,0.02
5472,X360,2007.0,Action,Company6,0.29,0.02,0.0,0.03
10672,XB,2002.0,Puzzle,Company2,0.07,0.02,0.0,0.0
42,DS,2005.0,Simulation,Company1,2.55,3.52,5.33,0.88
11920,GC,2002.0,Sports,Company9,0.05,0.01,0.0,0.0
15354,DS,2007.0,Shooter,Company533,0.02,0.0,0.0,0.0
1658,DS,2009.0,Action,Company5,0.66,0.43,0.0,0.12
14923,GBA,2005.0,Racing,Company87,0.02,0.01,0.0,0.0
14481,PSP,2007.0,Sports,Company4,0.0,0.0,0.03,0.0
9662,PSP,2012.0,Role-Playing,Company26,0.0,0.0,0.12,0.0
2177,PS2,2005.0,Action,Company6,0.36,0.45,0.0,0.14
2452,Wii,2010.0,Misc,Company15,0.52,0.25,0.0,0.07
5421,XOne,2013.0,Simulation,Company2,0.18,0.13,0.0,0.03
7674,3DS,2016.0,Action,Company67,0.0,0.0,0.2,0.0
12962,PSV,2015.0,Role-Playing,Company59,0.0,0.0,0.05,0.0
5859,PS,1997.0,Racing,Company4,0.17,0.11,0.0,0.02
12833,PS2,2006.0,Action,Company13,0.03,0.02,0.0,0.01
4443,PS3,2012.0,Action,Company49,0.19,0.1,0.11,0.05
12798,PS,1997.0,Shooter,Company4,0.03,0.02,0.0,0.0
5745,PS2,2009.0,Strategy,Company26,0.0,0.0,0.31,0.0
4250,DS,2008.0,Strategy,Company3,0.38,0.03,0.02,0.04
12749,3DS,2012.0,Role-Playing,Company38,0.0,0.0,0.06,0.0
615,PS2,2008.0,Sports,Company15,0.13,0.07,0.26,2.05
1877,GBA,2003.0,Role-Playing,Company11,0.78,0.29,0.0,0.02
8310,GBA,2005.0,Platform,Company29,0.12,0.05,0.0,0.0
13991,PS2,2006.0,Fighting,Company151,0.02,0.01,0.0,0.0
13647,PSP,2012.0,Action,Company26,0.0,0.0,0.04,0.0
13774,PC,2007.0,Strategy,Company24,0.0,0.03,0.0,0.01
2342,Wii,2009.0,Racing,Company36,0.15,0.63,0.0,0.11
14496,N64,1999.0,Action,Company189,0.02,0.01,0.0,0.0
14228,3DS,2013.0,Platform,Company265,0.0,0.0,0.03,0.0
15986,DS,2007.0,Misc,Company8,0.0,0.0,0.01,0.0
7068,PS2,2003.0,Sports,Company9,0.0,0.0,0.23,0.0
13243,SNES,1996.0,Sports,Company69,0.0,0.0,0.05,0.0
1563,XOne,2015.0,Role-Playing,Company7,0.77,0.38,0.0,0.12
5706,PSP,2011.0,Role-Playing,Company13,0.0,0.0,0.31,0.0
15737,XB,2005.0,Racing,Company172,0.01,0.0,0.0,0.0
2137,X360,2011.0,Action,Company5,0.53,0.35,0.0,0.1
1059,PS2,2005.0,Shooter,Company4,1.22,0.34,0.04,0.1
993,GEN,1994.0,Platform,Company9,1.02,0.47,0.2,0.07
5705,PS,1997.0,Strategy,Company8,0.18,0.12,0.0,0.02
16271,PSV,2012.0,Action,Company67,0.0,0.0,0.01,0.0
6043,X360,2012.0,Role-Playing,Company2,0.18,0.09,0.0,0.02
15063,GBA,2002.0,Role-Playing,Company72,0.02,0.01,0.0,0.0
5153,PC,2011.0,Action,Company8,0.09,0.21,0.0,0.07
9595,XB,2004.0,Racing,Company36,0.09,0.03,0.0,0.0
15389,PSP,2006.0,Misc,Company4,0.0,0.0,0.02,0.0
2841,X360,2007.0,Sports,Company130,0.67,0.0,0.0,0.05
15395,3DS,2011.0,Action,Company26,0.0,0.0,0.02,0.0
12713,PSV,2014.0,Role-Playing,Company17,0.0,0.0,0.06,0.0
6017,X360,2013.0,Strategy,Company5,0.16,0.11,0.0,0.03
4314,PSV,2013.0,Role-Playing,Company26,0.15,0.13,0.09,0.08
2208,X360,2009.0,Action,Company9,0.51,0.26,0.09,0.08
3754,Wii,2008.0,Role-Playing,Company26,0.22,0.05,0.24,0.03
4644,X360,2005.0,Action,Company9,0.36,0.03,0.0,0.03
12094,3DS,2013.0,Action,Company5,0.03,0.04,0.0,0.0
13256,PS2,2007.0,Role-Playing,Company72,0.0,0.0,0.05,0.0
13454,SCD,1994.0,Misc,Company9,0.0,0.0,0.04,0.0
4050,PC,2010.0,Shooter,Company8,0.2,0.23,0.0,0.07
1306,X360,2011.0,Shooter,Company29,0.83,0.48,0.02,0.12
5990,Wii,2007.0,Sports,Company1,0.02,0.22,0.05,0.0
9886,GC,2002.0,Racing,Company31,0.09,0.02,0.0,0.0
5546,DS,2010.0,Action,Company8,0.22,0.08,0.0,0.03
3529,DS,2008.0,Simulation,Company6,0.52,0.01,0.0,0.04
10059,3DS,2014.0,Puzzle,Company9,0.0,0.0,0.11,0.0
10466,DS,2009.0,Misc,Company319,0.1,0.0,0.0,0.01
15701,PS2,2007.0,Misc,Company59,0.0,0.0,0.02,0.0
13438,PC,2016.0,Shooter,Company8,0.0,0.04,0.0,0.0
15085,PS4,2016.0,Action,Company521,0.01,0.01,0.0,0.0
13426,DS,2007.0,Action,Company3,0.04,0.0,0.0,0.0
8110,DS,2010.0,Adventure,Company84,0.01,0.15,0.0,0.02
7369,PSP,2005.0,Sports,Company8,0.2,0.0,0.0,0.02
9740,PS,1997.0,Adventure,Company88,0.07,0.05,0.0,0.01
2681,PS2,2003.0,Shooter,Company112,0.38,0.29,0.0,0.1
11780,3DS,2015.0,Action,Company231,0.02,0.05,0.0,0.01
6536,XB,2003.0,Sports,Company73,0.19,0.06,0.0,0.01
14934,PC,2009.0,Strategy,Company200,0.0,0.02,0.0,0.0
16053,PC,2011.0,Adventure,Company191,0.0,0.01,0.0,0.0
10624,XB,2004.0,Role-Playing,Company6,0.08,0.02,0.0,0.0
269,3DS,2011.0,Action,Company1,2.03,1.27,0.62,0.3
11051,N64,1998.0,Shooter,Company14,0.07,0.02,0.0,0.0
11340,3DS,2011.0,Shooter,Company35,0.08,0.0,0.0,0.01
1299,PS,1998.0,Role-Playing,Company10,0.29,0.19,0.89,0.1
14227,GBA,2005.0,Platform,Company98,0.02,0.01,0.0,0.0
5369,GBA,2002.0,Action,Company11,0.25,0.09,0.0,0.01
5880,Wii,2010.0,Action,Company13,0.08,0.02,0.2,0.01
2126,PS2,2009.0,Sports,Company8,0.88,0.0,0.0,0.1
13578,PS2,2008.0,Adventure,Company279,0.0,0.0,0.04,0.0
551,X360,2006.0,Shooter,Company5,1.49,0.93,0.02,0.27
16140,DS,2009.0,Role-Playing,Company309,0.0,0.0,0.01,0.0
5505,PS2,2009.0,Action,Company20,0.14,0.03,0.0,0.16
6790,PSP,2005.0,Sports,Company4,0.23,0.0,0.0,0.02
8055,X360,2013.0,Action,Company17,0.07,0.09,0.0,0.02
2458,PS3,2012.0,Action,Company13,0.42,0.21,0.11,0.1
10257,XB,2002.0,Fighting,Company5,0.08,0.02,0.0,0.0
11195,PSP,2006.0,Action,Company24,0.08,0.0,0.0,0.01
1918,X360,2011.0,Fighting,Company13,0.79,0.18,0.03,0.07
14232,PSP,2009.0,Role-Playing,Company316,0.0,0.0,0.03,0.0
3097,PS3,2012.0,Sports,Company8,0.33,0.22,0.0,0.1
9572,PS2,2008.0,Action,Company49,0.06,0.05,0.0,0.02
8113,DC,2000.0,Sports,Company9,0.0,0.0,0.18,0.0
5966,Wii,2009.0,Sports,Company3,0.26,0.01,0.0,0.02
15814,Wii,,Racing,Company158,0.0,0.01,0.0,0.0
15206,XOne,2016.0,Racing,Company26,0.0,0.02,0.0,0.0
16481,DS,2010.0,Strategy,Company49,0.0,0.0,0.01,0.0
4956,GB,2001.0,Role-Playing,Company58,0.0,0.0,0.39,0.0
13727,PSP,2012.0,Action,Company279,0.0,0.0,0.04,0.0
13411,PSP,2006.0,Role-Playing,Company4,0.0,0.0,0.05,0.0
12871,X360,2016.0,Sports,Company3,0.04,0.0,0.0,0.01
15198,DS,2008.0,Adventure,Company82,0.0,0.0,0.02,0.0
14916,XOne,2016.0,Action,Company5,0.02,0.0,0.0,0.0
11393,DS,2009.0,Adventure,Company26,0.0,0.0,0.08,0.0
1257,PS,1998.0,Sports,Company40,1.41,0.05,0.0,0.04
1371,GC,2005.0,Action,Company22,1.09,0.28,0.0,0.04
11917,PS,1998.0,Sports,Company3,0.04,0.03,0.0,0.0
13784,DS,2006.0,Misc,Company94,0.0,0.0,0.04,0.0
13222,Wii,2010.0,Sports,Company442,0.02,0.02,0.0,0.0
13967,GBA,2002.0,Action,Company5,0.03,0.01,0.0,0.0
13393,PSV,2014.0,Action,Company246,0.0,0.0,0.05,0.0
3472,PS,2000.0,Role-Playing,Company26,0.23,0.16,0.16,0.04
2902,PSP,2005.0,Action,Company5,0.35,0.21,0.0,0.14
14229,PS,1995.0,Adventure,Company482,0.0,0.0,0.03,0.0
1394,PS3,2011.0,Shooter,Company17,0.5,0.6,0.07,0.23
8330,X360,2014.0,Action,Company5,0.09,0.07,0.0,0.02
15375,N64,1999.0,Sports,Company401,0.02,0.0,0.0,0.0
12332,Wii,2008.0,Adventure,Company35,0.06,0.0,0.0,0.0
8179,PS2,2004.0,Fighting,Company64,0.09,0.07,0.0,0.02
101,Wii,2006.0,Action,Company1,3.83,2.19,0.6,0.7
14416,PC,2009.0,Action,Company8,0.0,0.03,0.0,0.01
12681,PSV,2015.0,Adventure,Company132,0.0,0.0,0.06,0.0
7729,DS,2008.0,Misc,Company29,0.18,0.0,0.0,0.01
5658,GBA,2002.0,Adventure,Company176,0.23,0.08,0.0,0.01
7687,PS3,2006.0,Simulation,Company12,0.09,0.0,0.09,0.01
460,X360,2012.0,Shooter,Company6,1.38,1.35,0.02,0.28
5821,3DS,2013.0,Adventure,Company20,0.18,0.1,0.0,0.03
3607,XB,2002.0,Platform,Company2,0.39,0.15,0.0,0.02
3008,DS,2008.0,Misc,Company1,0.13,0.52,0.0,0.02
4716,Wii,2009.0,Simulation,Company8,0.36,0.03,0.0,0.03
278,NES,1984.0,Racing,Company1,2.04,0.48,1.57,0.07
9215,DS,2011.0,Racing,Company59,0.1,0.03,0.0,0.01
12481,PC,2011.0,Action,Company13,0.04,0.02,0.0,0.01
16230,Wii,2007.0,Action,Company13,0.0,0.0,0.01,0.0
10855,SAT,1998.0,Strategy,Company262,0.0,0.0,0.09,0.0
334,PS,2000.0,Platform,Company4,1.93,1.58,0.0,0.19
3645,2600,1982.0,Sports,Company5,0.52,0.03,0.0,0.01
15068,PC,2012.0,Racing,Company36,0.0,0.02,0.0,0.0
15887,Wii,2010.0,Racing,Company15,0.01,0.0,0.0,0.0
5419,DS,2008.0,Simulation,Company6,0.31,0.0,0.0,0.02
5306,N64,2000.0,Sports,Company15,0.0,0.0,0.29,0.06
6621,PS2,2009.0,Action,Company18,0.17,0.01,0.0,0.08
780,N64,2000.0,Sports,Company5,1.68,0.4,0.0,0.03
6159,XOne,2016.0,Fighting,Company26,0.19,0.06,0.0,0.03
7634,PS4,2015.0,Sports,Company5,0.09,0.08,0.0,0.03
2923,PS3,2010.0,Action,Company6,0.19,0.36,0.01,0.13
2593,PS2,2002.0,Role-Playing,Company26,0.0,0.0,0.8,0.0
12476,PS3,2014.0,Strategy,Company26,0.0,0.0,0.06,0.0
4411,PS2,2004.0,Misc,Company15,0.22,0.17,0.0,0.06
6065,DS,2004.0,Puzzle,Company9,0.17,0.0,0.1,0.02
9233,PSP,2011.0,Sports,Company9,0.0,0.1,0.0,0.04
2228,PS3,2008.0,Role-Playing,Company4,0.33,0.16,0.36,0.08
11302,X360,2014.0,Role-Playing,Company42,0.02,0.06,0.0,0.01
5300,Wii,2010.0,Misc,Company15,0.31,0.02,0.0,0.02
3184,Wii,2009.0,Misc,Company6,0.59,0.0,0.0,0.04
7776,PS3,2011.0,Simulation,Company274,0.1,0.06,0.0,0.03
16390,GC,2002.0,Adventure,Company73,0.01,0.0,0.0,0.0
10662,PS4,2015.0,Role-Playing,Company49,0.01,0.02,0.06,0.01
6425,Wii,2009.0,Sports,Company3,0.25,0.0,0.0,0.02
6457,XB,2002.0,Shooter,Company9,0.16,0.05,0.04,0.01
1466,PS2,2004.0,Sports,Company8,1.1,0.06,0.0,0.18
5147,3DS,2014.0,Misc,Company17,0.13,0.08,0.15,0.02
14843,DS,2010.0,Simulation,Company6,0.02,0.0,0.0,0.0
3641,XB,2002.0,Fighting,Company29,0.4,0.13,0.0,0.02
1937,X360,2011.0,Action,Company33,0.54,0.42,0.0,0.1
5139,X360,2009.0,Shooter,Company20,0.17,0.15,0.0,0.04
2074,PS2,2002.0,Action,Company49,0.13,0.1,0.74,0.03
5105,Wii,2009.0,Action,Company22,0.17,0.17,0.0,0.04
9977,PS3,2011.0,Misc,Company5,0.11,0.0,0.0,0.01
12789,NG,1996.0,Fighting,Company244,0.0,0.0,0.06,0.0
3082,PSV,2013.0,Action,Company20,0.15,0.35,0.0,0.16
11549,XB,2003.0,Shooter,Company24,0.06,0.02,0.0,0.0
7821,PS3,2011.0,Strategy,Company208,0.18,0.0,0.0,0.01
4055,PS2,2009.0,Racing,Company4,0.0,0.15,0.0,0.33
11665,GC,2004.0,Platform,Company5,0.06,0.02,0.0,0.0
16102,PSV,2014.0,Adventure,Company434,0.0,0.0,0.01,0.0
14585,3DS,2014.0,Misc,Company26,0.0,0.0,0.03,0.0
1050,Wii,2009.0,Sports,Company57,1.58,0.0,0.0,0.12
9618,DS,2008.0,Platform,Company87,0.07,0.04,0.0,0.01
12050,Wii,2011.0,Sports,Company138,0.0,0.0,0.07,0.0
303,PS2,2005.0,Misc,Company26,2.08,1.35,0.0,0.54
10886,Wii,2009.0,Sports,Company124,0.09,0.0,0.0,0.01
11564,PS2,2007.0,Role-Playing,Company17,0.03,0.03,0.01,0.01
1532,X360,2005.0,Racing,Company8,1.0,0.17,0.02,0.1
12172,GBA,2006.0,Action,Company5,0.05,0.02,0.0,0.0
3812,PS2,2005.0,Action,Company3,0.44,0.02,0.0,0.07
12081,DS,2005.0,Strategy,Company35,0.06,0.0,0.0,0.0
8972,X360,2010.0,Action,Company5,0.11,0.02,0.0,0.01
4081,DS,2008.0,Misc,Company6,0.44,0.01,0.0,0.04
16333,PS2,2004.0,Fighting,Company58,0.0,0.0,0.01,0.0
299,NES,1984.0,Sports,Company1,1.22,0.28,2.46,0.04
1665,PS,1997.0,Racing,Company8,0.67,0.46,0.0,0.08
1501,PS,1996.0,Racing,Company74,0.73,0.5,0.0,0.09
2284,PS,2000.0,Racing,Company36,0.02,0.8,0.02,0.07
5377,GBA,2004.0,Platform,Company29,0.25,0.09,0.0,0.01
14435,PSV,2015.0,Adventure,Company495,0.0,0.0,0.03,0.0
7976,XB,2003.0,Sports,Company8,0.14,0.04,0.0,0.01
1866,PS2,2006.0,Misc,Company4,0.12,0.75,0.0,0.23
4119,PS2,2007.0,Simulation,Company29,0.24,0.18,0.0,0.06
1191,PS4,2016.0,Role-Playing,Company26,0.58,0.44,0.33,0.21
968,PS,1999.0,Sports,Company43,1.0,0.68,0.0,0.12
16583,PS2,2008.0,Adventure,Company153,0.0,0.0,0.01,0.0
147,PS3,2013.0,Action,Company16,2.41,2.28,0.28,1.01
8425,DS,2007.0,Adventure,Company3,0.15,0.01,0.0,0.01
14862,PSV,2015.0,Role-Playing,Company279,0.0,0.01,0.01,0.0
7398,X360,2009.0,Sports,Company165,0.2,0.0,0.0,0.02
6978,PS3,2011.0,Action,Company26,0.0,0.09,0.11,0.03
3029,PSP,2005.0,Sports,Company9,0.16,0.36,0.0,0.14
13500,PS,1996.0,Misc,Company408,0.0,0.0,0.04,0.0
13374,Wii,2007.0,Puzzle,Company12,0.04,0.0,0.0,0.0
2080,X360,2011.0,Role-Playing,Company26,0.64,0.28,0.0,0.08
11595,PS3,2007.0,Adventure,Company4,0.0,0.0,0.08,0.0
10991,PS2,2000.0,Sports,Company8,0.0,0.0,0.09,0.0
1343,PS3,2013.0,Racing,Company8,0.33,0.74,0.05,0.31
9030,DS,2008.0,Role-Playing,Company26,0.0,0.0,0.14,0.0
11720,DS,2009.0,Misc,Company319,0.07,0.0,0.0,0.01
118,Wii,2010.0,Sports,Company12,3.5,2.64,0.0,0.67
4704,X360,2014.0,Shooter,Company7,0.18,0.19,0.0,0.04
13410,PSV,2014.0,Role-Playing,Company49,0.0,0.0,0.05,0.0
6578,PS3,2012.0,Action,Company4,0.0,0.0,0.26,0.0
4937,GC,2005.0,Adventure,Company1,0.23,0.06,0.09,0.01
2936,PS2,2002.0,Shooter,Company22,0.34,0.27,0.0,0.09
3149,X360,2012.0,Strategy,Company3,0.36,0.23,0.0,0.05
4238,PS3,2011.0,Shooter,Company20,0.21,0.17,0.01,0.07
10783,Wii,2009.0,Simulation,Company29,0.09,0.0,0.0,0.01
10554,Wii,2009.0,Action,Company191,0.05,0.04,0.0,0.01
1953,PS2,2003.0,Action,Company21,0.52,0.41,0.0,0.14
12550,GBA,2002.0,Fighting,Company101,0.04,0.02,0.0,0.0
4090,GBA,2005.0,Action,Company5,0.35,0.13,0.0,0.01
14119,DS,2009.0,Role-Playing,Company220,0.0,0.0,0.03,0.0
10383,PS3,2012.0,Adventure,Company357,0.0,0.0,0.11,0.0
3216,Wii,2009.0,Shooter,Company1,0.43,0.05,0.0,0.14
3237,GC,2002.0,Misc,Company26,0.48,0.13,0.0,0.02
2021,GB,,Platform,Company1,0.68,0.31,0.0,0.04
464,PS3,2009.0,Shooter,Company4,1.4,1.07,0.08,0.47
6715,Wii,2008.0,Misc,Company33,0.2,0.03,0.0,0.02
15771,DS,2010.0,Action,Company69,0.0,0.0,0.02,0.0
365,PS2,2005.0,Action,Company22,1.98,1.14,0.01,0.41
6012,Wii,2011.0,Misc,Company6,0.22,0.04,0.0,0.02
13442,DS,2007.0,Strategy,Company18,0.03,0.01,0.0,0.0
4734,PSV,2014.0,Action,Company20,0.05,0.26,0.0,0.09
9226,SNES,1998.0,Platform,Company13,0.0,0.0,0.14,0.0
12297,DS,2008.0,Misc,Company12,0.06,0.0,0.0,0.0
2879,Wii,2009.0,Misc,Company20,0.42,0.22,0.0,0.07
9263,PS4,2015.0,Action,Company148,0.07,0.03,0.02,0.02
